subclass,Zdhhc1,Zdhhc2,Zdhhc3,Zdhhc4,Zdhhc5,Zdhhc6,Zdhhc7,Zdhhc8,Zdhhc9,Zdhhc11,Zdhhc12,Zdhhc13,Zdhhc14,Zdhhc15,Zdhhc16,Zdhhc17,Zdhhc18,Zdhhc19,Zdhhc20,Zdhhc21,Zdhhc22,Zdhhc23,Zdhhc24,Zdhhc25,Abhd4,Abhd6,Abhd10,Abhd11,Abhd12,Abhd13,Abhd16a,Abhd17a,Abhd17b,Abhd17c,Golga7,Golga7b,Lypla1,Lypla2,Ppt1,Selenok
028 L6b/CT ENT Glut,2.1668539015111485,4.651119523027396,3.0681450147494926,1.1123482187737346,1.6786193089003134,2.346668722968823,1.4002174439315602,2.4207557984941377,2.626436862025988,0.04470989035548996,0.23111275129929146,2.366150745023662,5.476844346494804,0.7454577732997563,1.0803834674108095,4.492239261449621,1.3414636915773532,0.03568343328899175,4.593565847520527,4.450097737266748,2.2046164283916916,2.296052312502064,1.1268606952665385,0.0,0.3334383320520044,3.8528659878354543,1.242403420357806,1.4215945436987607,5.793585485124724,1.6212865630957696,1.7900846900380296,4.482508016946299,3.371232305816239,1.9113833167151726,3.155263403022006,5.105948650037707,2.172810301258081,2.659624652487316,4.182362595618403,6.074298263530651
029 L6b CTX Glut,2.6454247267806883,5.952387857157172,3.6556721335442486,1.1606171489627886,2.1651288208433357,2.299879930306221,1.83781714377231,3.280924421292014,4.100970834259347,0.012867839719089232,0.4979224534565708,2.4999228915310296,4.234226014308282,0.9401436752318767,1.3510310757704689,5.641063517985124,1.7443717668775136,0.03424981836418997,4.602929985621685,5.451387633185017,4.342225567074317,3.1966531416921193,1.413649552401553,0.0,0.3850436853003011,3.902558092940968,1.4169125177929303,1.6080603495867458,6.795749178382577,2.0702810117837527,2.4810037512911625,5.421332341353684,3.5048941332542527,1.6326342819579052,4.0253526086961,6.764643947429735,2.527503170496386,3.333208043737333,4.750137479142272,7.089520155606501
030 L6 CT CTX Glut,2.650943425931711,4.602570673279832,3.7086479937535723,1.2012717900199574,2.09297600915638,2.542015813150262,1.5536682634000059,3.091864329111728,3.308545795457243,0.019104560929473765,0.3269109626115136,2.8245458578946754,4.923361290856281,0.8633298114467014,1.2226935472386475,5.056937290915191,1.5609302903533318,0.03762297593185568,5.043410185658519,5.605260228505201,4.170525508831626,3.236996023002614,1.3146011311865073,0.0,0.47473879704677935,3.0426626172310964,1.217141340837515,1.2267284721090042,6.680872174528436,1.9611942465173362,2.2064091590761152,5.1669803432784605,3.351762478908649,1.8921996418902858,3.611328998346554,5.9229595066947125,2.1985370611017037,3.0977163782311607,4.878452991745193,6.633931717466329
031 CT SUB Glut,2.266297741977073,4.028308236916209,3.141420943954218,0.9615577529189286,1.558542624405731,2.543216241876325,1.0673169000732008,2.0801209058219845,1.9245131006321374,0.0259970904250716,0.13978590527234813,1.9007891695660482,3.7364020699000284,0.6603577330083173,0.9097462059470501,4.7410804744630655,1.2709034036467484,0.01655642201736981,4.689542025419194,4.069491754351765,2.2684300454941595,1.981317178802822,0.8711121435236174,0.0,0.3710541490888644,2.614224203319852,1.1260095693193903,1.076702196925055,5.5860007854298654,1.2876994039714642,1.6899392967824438,3.5145110303084217,3.0330962387419773,1.3356995169557593,2.8283947376475242,4.380079926280429,2.088630821285131,2.0466761926423565,4.305618065162471,5.822782677235111
032 L5 NP CTX Glut,2.3883249249357252,4.672452931323549,3.1125569425385473,0.8259045130191711,1.6143213257344489,2.0297263519773594,1.0507258658312202,2.3811752356282394,1.4151441622708145,0.0053333504792662184,0.14115598793232997,1.2494097069083328,1.4488515873123646,0.898727354916905,0.9534129590806534,5.2742030208756585,1.0838339442744984,0.024581760445392033,4.388396734677758,4.274784463911533,2.2483940163485925,2.9786268001792227,0.8398973229419886,0.0,0.4190612859055923,2.3133404609006267,1.2841196468128868,1.0441416532442391,5.875236754996418,1.3847477343563255,1.7267511209131947,3.423454884941619,2.886987154478181,0.9052057564783228,3.236113112661644,4.058423288559842,1.5863251255744633,1.7750515548880745,4.311588500032765,6.1088709964785775
033 NP SUB Glut,2.521917631819909,4.953020511933093,3.7062381736945,1.0408178155238812,2.266532535217324,2.33235189833385,1.5683284827517494,3.022179442410545,1.741042985365941,0.006748957281015781,0.16369777476666456,1.5662702058154025,2.433281810605474,1.4589241460203606,1.349970853640137,5.51935443511376,1.686174016472909,0.030709305159066343,4.35822879385706,4.786959467328685,1.8908283599748321,3.6613048252761797,1.0639644549789207,0.0,0.5987599278396031,2.405314278360375,1.7298433804892663,1.50211807293885,6.7866514258530035,1.9017201797882601,2.3214522630452072,3.746459472162111,3.5071134384726923,1.2368877994650853,3.907742047517497,5.721311274564491,2.2342188603992215,2.739222342199788,4.353636376743566,6.505137953253028
034 NP PPP Glut,1.869756076941202,5.264731408897191,2.942745850715121,0.73447915916594,1.5036723916780126,2.113247066568958,1.1334075386983091,1.8407288468210719,1.8379364611095783,0.019963340815949967,0.09637621740729709,1.2615578931013165,1.0263376232026316,0.6398189619611536,0.78885014704959,4.135649922737079,1.1757906124748465,0.013478909281859425,3.5526227041139347,4.230537784969346,4.795389350864037,2.4026583690145853,0.7730151197232599,0.0,0.22962637048383167,1.6711793500781256,1.2453382738591343,1.2169014570853938,5.258883379441592,1.2146040063047614,1.5086321504881925,3.31221269356925,2.8344829416227797,0.7523487482420405,3.143559673746335,4.832543013866446,2.2279562648667404,1.8554280434712673,3.634637917020841,6.429079954991761
035 OB Eomes Ms4a15 Glut,2.2038020560555136,1.7363054833218663,2.9275015121081034,0.9628414800136758,2.296257039982214,1.9697461698648786,1.2734926714455266,2.3829507569267414,1.6323616028120849,0.0023282902808278924,0.246608655716996,1.4369881329285168,2.3581440298576055,0.47423020714633324,1.1270360896112268,4.603025051263662,1.9666719914637936,0.0677262530913142,4.33324267169622,4.728936905863789,2.122382043275885,1.5929361905999648,0.9741909088040034,0.0,0.5694682527353806,3.3047329305086186,1.4052588890567828,1.2585539009121964,4.9983375091252364,1.742024323349646,2.2915463284389097,3.621282738674633,3.488001218930943,1.3047656555164229,3.7741052435788873,4.821766654626302,3.1588732579633874,2.0768647357090395,4.301962612037728,6.486560311193252
036 HPF CR Glut,2.791947342924037,1.7064335525265402,1.2947312748018982,0.528792619399143,0.7248619441349485,1.0896113627376238,0.4461443664479776,1.1010323981724592,0.5650662583166277,0.0062894417171453785,0.1110118537261336,1.0084950193973194,0.9137574841336507,0.34668967032157105,0.47923095526223924,2.6849208934010225,0.9036219107783345,0.055572501502079895,3.0926786255622245,3.0065975245829573,2.6016282915916,0.16818191472617897,0.3736828798201026,0.0,0.5368440994402257,1.7667298044564634,1.0511068959597292,1.0771223675454842,3.0183502888648897,0.6604548931427884,1.8717052518785842,2.173544898571803,1.9521716144485866,0.9691115225998825,2.4822547619394832,3.7072919962188857,1.5548903008633614,1.1693238526467946,2.3023966746703652,6.056785304065846
037 DG Glut,2.194287343466066,1.4215298559554987,1.865492243998593,1.1030247886584241,0.8137944956310964,2.0548191856956044,0.9041487200914559,2.041292727191174,0.8221169172549916,0.003935285209458502,0.19103530398838903,1.357354072309378,3.098703955726109,1.066229648662358,0.7971452031636411,3.1546217972586907,1.1766390157632203,0.07360894830325082,3.8385480740748945,3.882987460791511,0.39885282680940043,1.1216772539795177,0.7947265741674339,0.0,0.4161990597546799,3.6724632876621457,0.8415554095227794,0.6121059034218815,4.976174546462473,1.352779121399389,1.5362386410068105,2.9215313958332407,2.7240179760163676,2.7244997298038665,2.409840474817199,1.5518620356459722,1.295748050328996,0.741163690733863,3.8002301727713625,4.237228649597763
038 DG-PIR Ex IMN,2.1279961380453,1.1494968100054577,1.923914083145696,0.7669696072074772,1.3101443738828196,2.1577516017475196,0.7009572930570975,1.34050626408229,1.362341337503041,0.0,0.14873807308031825,1.8023269388911853,1.7194829756137209,0.7695526020511458,0.7831925265880412,4.403831755124021,1.11222010859807,0.0839684350149972,4.487527551551314,3.492628775881914,0.09255957211826261,1.5937312478862513,0.6803274211627206,0.0,0.40879031732463317,1.8793750552172208,1.3920105076833054,0.8828301899702529,2.8289731148168658,0.6983488314539832,1.3943771606301003,2.93417896377085,3.2862565288382304,2.590289237191868,2.251788347974353,1.531324770392441,1.2792007743926592,1.5406165410179946,3.135323818315019,5.357881001775807
039 OB Meis2 Thsd7b Gaba,2.3695569699746395,1.8058465193996702,1.7968125006031561,0.621358179792562,1.8753454666472782,1.4860658682004424,0.7567195421669476,1.9881031542975098,1.316718311371541,0.006480703737467899,0.09726106574895808,1.6158277143001336,1.908566237047101,0.32511575068801407,0.6803452136392015,4.572014709010589,1.3811082607389213,0.05295921353019612,4.061272385932757,4.047808032977157,0.7328507769069239,0.13288685650501436,0.48988670317376043,0.0,0.41814905385755025,2.6344159228130453,1.1953868059113353,0.6759863331865724,3.6616462208416745,0.9440991554445434,1.387526506744928,2.5687678648375054,3.885543368450205,1.552317360954267,2.69466697414661,3.2927409546605646,1.933454504952186,1.3745083716309185,3.540031371158524,4.916201213637382
040 OB Trdn Gaba,2.5120029189765436,2.311579766965572,1.6833775222284488,0.5369066728429303,1.1664187771525518,1.4299006199680369,0.7362395651768102,2.7207952496126433,0.6938296694139623,0.0059268449424915515,0.08403915362307786,0.9324350493022917,4.423820917919758,0.4902180487320299,0.6364320135538075,4.245727151011958,1.6470520599023684,0.10230784936953312,3.487475419948677,2.9463774557633045,0.028651521523385636,0.0041780365747300045,0.48110383060673956,0.0,0.28053318281475553,1.6803321611313593,1.1332226173470494,0.3595914143186231,3.037163888894835,0.7316089575196183,1.1008045334132064,2.5607393405904517,3.500983828318095,1.5837760102147216,2.39488116091121,3.7694883762617413,1.2191857648500868,0.9983686254613924,3.2522051643706607,4.3655554987883205
041 OB-in Frmd7 Gaba,2.400259404039292,3.748198662825071,1.6001883323952277,0.5946252935334414,1.060750088830791,1.308082466925076,0.7649905658430192,1.879840456323441,0.8505847084267746,0.0012451449544106934,0.07855871035099937,1.3120242868586247,3.3329995230693097,0.6487332826042099,0.638225235877611,4.353091869992771,1.2207698120709543,0.04258712087566991,3.3642142753126962,3.2447772202779,0.040729926895901714,0.04054101224747117,0.5638240384974292,0.0,0.31159314333681615,2.060160731736388,1.0061314960597596,0.4036205539283263,3.310613571121875,0.9816643332651243,1.0750739698994551,2.9408060497710444,2.916646393988096,0.9571823124490305,2.241966909410911,1.8988736664423236,1.2848697261830855,1.4202384039097993,3.020882275905783,4.535326341696369
042 OB-out Frmd7 Gaba,2.2274226258153695,2.0581038233954367,1.3868682349902979,0.5689628875233719,1.1610148653142032,1.3770360054523723,0.5928245630784295,1.0599917604542781,0.9225926675934861,0.004536314091722986,0.17664315117305968,1.1071465420528155,6.118185939521656,0.47648215170639724,0.6372070534340198,3.818327581085363,1.7516447587750326,0.09184439841838644,3.931113088291964,3.459614384864119,0.1397028692925157,0.034615954777111865,0.4677133651620172,0.0,0.6156933987878135,2.6308159712097616,1.411269808523214,0.4600843211223786,2.4814136074009547,0.6262133288069409,1.2611803725418973,2.166363347345975,2.5655091088355255,0.886261597382579,2.266794778554464,0.37034863878612384,1.789066646105849,1.2760762606180767,2.931979532895415,4.363954544703484
043 OB-mi Frmd7 Gaba,2.3831549892644053,0.9981676217186861,2.2596854398761756,1.0129994113004344,2.336834589120019,1.7683691471181018,1.071493666222755,2.128134892146833,1.5172998089642065,0.0,0.09406164234866878,1.0596010220616616,7.098144741183217,0.2958142222827468,1.0617801311948685,4.483062984510256,2.4003843855350575,0.021843086873255854,3.816360818578842,4.894397371919573,0.578121659018209,0.0,0.8568463817165644,0.0,0.5892552525634266,3.783179686619685,1.4817159515355887,1.0629439510027048,4.743329858233612,1.3558310791240387,1.95108746779921,3.722689033920363,3.3432150901632105,1.2307309027389302,3.7345261355273656,0.39140801109775974,2.71189272813438,2.517347976540973,4.226393569315709,5.34886290164704
044 OB Dopa-Gaba,2.603131210277235,1.0277658015144377,2.233414342402389,0.7624576216549999,1.5312538467114292,1.573940775109074,0.7848757503882645,2.1513620701433505,1.1037534454358795,0.006803457238857248,0.11766174932960173,1.187000392179845,3.6796154000123957,0.479946000644548,0.7158670730214424,4.528053655485286,1.7441518907125597,0.04998717580113683,4.317162727603888,3.462310466271314,0.21390840732094965,0.0910691035658134,0.6863893350783666,0.0,0.7138776333226712,3.619979198272522,1.585348746849201,0.6653957249319435,3.480313140811045,1.324863119628592,1.599008102367897,2.970865411443395,3.474400861331804,1.1136588989946783,2.9092181619785724,2.148894624309139,2.122573239155871,3.5213911147753807,3.863501853464193,4.765857880435651
045 OB-STR-CTX Inh IMN,2.018886121229466,1.8365591288544758,1.793342411640124,0.7172685713158314,1.1714931945882427,1.9686478017185423,0.6533852348153693,1.173106633150309,1.2965491918041656,0.006079377352403747,0.15807048710457955,2.174111198362815,2.6036867451539103,0.9805288853956826,0.8935796824465378,4.415682501884317,1.3088774826636245,0.1363429426370376,4.511877009128916,3.053719569157782,0.049195456012276415,0.0678588688628713,0.5038738059926561,0.0,0.49997782849209416,1.5011853901518584,1.1912773725331085,0.5987240823979665,2.1120548836683044,0.6795615681762383,1.0190861609846038,2.632651699248271,3.413348447271461,2.1261840387582556,2.6784115481061597,0.5958774784257819,1.337397134572506,1.3930991909567392,2.343165334988723,5.010104278024517
046 Vip Gaba,1.8328170464861882,4.212405194953221,2.641558708716144,0.6728341924616748,1.37949469687893,1.728812645286747,0.8381124121890007,1.7870598909408075,1.433922167043643,0.0032752798787434242,0.05124736319001052,1.4035596304356586,2.150279235150325,0.4097094484323695,0.7369176543131,3.9360168578426307,1.0546392033796406,0.0318542740057778,4.317601046505002,4.068987106932157,1.6307384789697292,0.5737822643587724,0.7095146687480889,0.0,0.3349520532877212,2.3897246458663024,0.9563311836035224,0.9093948478574418,4.538203466569864,1.2036006908805261,1.4085823522892396,2.7874103814131064,3.0364573224485354,1.043689498100059,2.9512000431202696,2.0657160966805272,1.729193464307397,2.755111248355329,3.9837953672284288,5.9124957289190165
047 Sncg Gaba,2.4341523144908264,6.447094789938309,3.7075579498603846,0.8963529387983293,2.0451898979027052,2.2418104888653807,1.3786721430892903,3.137672642626327,1.9366288194610815,0.004454814362677799,0.11171084641144786,2.0230403716017484,4.233035070767069,0.5597119405264561,1.1935142484693264,4.634516674672469,0.9617278961239347,0.025694196112849402,4.686700879628997,5.156200976331269,3.9057913777807967,0.14489344822879557,1.4258819241938825,0.0,0.4444179516182837,4.03016321975461,1.3549525156142606,1.5209623877536467,5.617306138122664,2.0071747370586275,1.9565340867847394,4.012700017837456,4.299216712976464,1.6217581551419196,4.551945942020214,3.0693318959507465,2.3132630615983545,3.191249473256923,4.900174673929842,6.665873797962367
048 RHP-COA Ndnf Gaba,2.602447660888349,6.344825639274361,4.131691147088639,1.1005686447321363,3.193456206940245,2.918164070308373,1.7218326784576679,3.714008228137646,2.4492285276475547,0.004515691901671671,0.12059882797737204,2.40072506068492,3.538455917585923,1.0375836631777242,1.5199221649333694,5.618957154116942,2.098821041518945,0.05879401648859786,5.361887095933017,5.782785718772208,3.514709783090254,0.09003816262157151,1.9059190714297138,0.0,0.7378650778314519,3.943236645289412,1.8275522019591883,1.9251318659310106,6.466060532707629,2.644914971067656,2.498052342761992,4.4019124550309074,4.996223400137023,2.0797790203749567,4.805765730367413,3.841131228532063,2.693091905690965,3.607801540685336,5.540876069342348,6.545551016666304
049 Lamp5 Gaba,2.4068713535445787,4.653017667590342,3.38710035855318,0.8561507771433682,1.8798932270080926,2.2775757323539465,1.0974936661071937,2.0672232263519343,1.7367002225317765,0.005267766908125139,0.1051987895320738,1.471463291237738,3.404291853629215,0.4403472493620978,1.0763738804316523,4.119318004895846,0.9484375997328669,0.018040917801197102,3.9177720327881778,5.0650183759800935,0.7432435118288259,0.1972705751173945,0.9951455613369722,0.0,0.31692316840025975,5.049753307666069,1.2444494099100993,1.5018366441950033,5.962513830673851,1.728412954981969,1.6955742868380472,3.7684962570855434,4.375302144521204,1.5613573197444695,3.9733265062390544,3.7333166799954176,1.9968604305777533,2.2220687491149334,4.835856568707427,6.0512178840637905
050 Lamp5 Lhx6 Gaba,2.646877603633602,4.106902715026443,3.614596098397271,0.8760926983753171,2.171420601579753,2.2534511768228076,1.3213633951428736,2.618923908770987,1.793329978435914,0.005279108957183437,0.1249245134625627,1.612960765327814,3.8764308389156312,0.38520560601096515,1.235832847704139,4.6101491643325065,1.218198634954089,0.025940974767422364,4.563484120687277,5.130733017539999,0.16002335581035307,0.08280857251600747,1.132707302596825,0.0,0.46149900606100397,5.650857861777903,1.3808143640439223,1.6240963457570419,5.855768488778365,2.013953837644341,1.950220333397034,4.028163497113331,3.9198620554762336,1.978392788661151,4.429599836219592,4.046271379823491,2.6603042676260773,2.518791998247232,4.6852667910822925,6.0756901480273395
051 Pvalb chandelier Gaba,2.2517187704613986,4.616819256114685,3.460873720762709,0.9411162326246586,2.3090949506512293,2.5412838384809686,1.4721007581403,2.9392607659359142,1.8691514094899642,0.01211252617904707,0.08547481143852476,1.597790924066769,4.426160298987837,0.5196921533397707,1.1621120915976313,4.8752367381060155,2.153285977544977,0.01909084787286324,4.660686267555962,5.345866367246645,0.38484954332412147,0.11798566308420055,0.9469033554582843,0.0,0.6328483336253538,4.697333422449206,1.536348704920722,1.707776495702672,5.963069409389661,2.056455128268481,1.662093749032584,4.037015413207349,3.494443237609753,2.3784597716345224,5.05311885622118,2.2593105107288194,2.8848824885805335,2.6713392841025803,4.273683933016202,6.273477505538237
052 Pvalb Gaba,2.6470054358859514,5.40980951716286,3.6125137466741326,0.9238598031741198,2.5269686745612376,2.6440901369815704,1.4218242698577388,2.7483613705000627,1.9380125861123507,0.006266423218776651,0.07294320953125008,1.5333355780601636,4.200174059574639,0.7048580760951754,1.1817435561052685,5.127883424097194,2.1364418875378335,0.02650707349066372,4.723900832317161,5.092269317855985,1.7436603084259406,0.2006290598019775,1.078586486622444,0.0,0.6069085159345482,4.479783730566172,1.4070534839484532,1.777476662323291,6.398202773984565,2.1370590067250115,1.8211381634179735,4.219950154423009,3.7677596128296242,1.8485242453370625,4.197909130256546,3.1750991915791036,3.230734617327981,2.771040339750959,4.91255886804214,6.26940914944146
053 Sst Gaba,2.377920737501888,6.050408571235021,3.5301275840992674,0.9636048673946596,2.1855900862340496,2.462282004654001,1.2394078146592653,2.670543702036335,1.9096344719196616,0.004928646847891399,0.07115898842329568,1.6287678304805158,2.7232411080435024,0.7549044447121525,1.1129903787603406,4.988331557038404,1.9388656478016753,0.059095969148904075,4.9548112700946,4.675765415299233,3.2801571716687414,0.4486714768899388,1.2266909445422534,0.0,0.4488686406556496,3.3261623562829334,1.3325423173517503,1.8335324258926595,6.349977484536665,1.8279488482142425,1.8075321493123613,4.049022799561539,3.9698276483404777,1.46357931877135,3.8166650710929826,4.416535297915186,2.415756266810685,2.379763763651562,4.8318529089579645,6.801132602165055
054 STR Prox1 Lhx6 Gaba,3.07912891615573,6.707615534770477,4.120768347649303,1.0126996213593542,3.7336369057592003,2.8785882213003253,1.6970741763725317,3.611771011031282,2.5953873663251508,0.01242739885787303,0.13803261191484673,1.8588214088105834,3.864252370291885,0.7987402224334188,1.2743768148174415,5.8705554575273,2.2583891013359314,0.08794385177568247,5.417350945160639,5.9592669565478005,1.3508593894978689,0.2601673079867909,1.4360935133850494,0.0,0.6600049564308336,4.924855574836401,1.836560247148655,1.4504609958154864,6.114759176022967,2.61405501810832,2.5384560190105345,4.271489280823679,4.671234922757851,2.231715480792511,4.185942255957294,3.7331906031598483,3.3522540910296765,2.9070611006945115,5.063366791970232,6.061018162443732
055 STR Lhx8 Gaba,3.091799912601236,5.9915825915958045,3.78570672045524,1.009342735615492,2.8932689206280378,2.9432922096216063,1.5059191183307257,3.6540523884937555,1.98250328759365,0.010282540730587328,0.17380544082874413,1.7103330209917575,4.889356180883409,0.9614372206431472,1.098276580736581,5.89477351965301,2.37556440922688,0.10881147654436989,6.518812968635438,5.808726674496407,1.6471214717312066,0.5969723475941866,1.282805589529184,0.0,0.7554219199530425,4.191268135011385,2.0786495029888408,1.505253011530096,5.950407557781532,1.6632343592040493,2.566330253585311,3.749448830658512,4.664684360829115,1.7204095044108765,3.4408680595414927,3.5306938128037886,2.822868145429171,2.443913995727035,5.048315378335806,5.86703095372437
056 Sst Chodl Gaba,2.597902443215654,6.081285266704388,3.4460737763654006,0.9242558842736321,2.514985844380147,2.779125765121735,1.4758229183076739,3.0920920498306685,2.2716073186547905,0.014861190898998363,0.1911237415537104,1.7602356146047782,5.30526195805352,1.0733050609708907,1.0541671128315968,5.545886257016981,2.238508569141766,0.09707744246130591,6.073018245611105,5.1510531200374565,3.243846031566998,1.113043051582199,1.397397911183469,0.0,0.4587987061234208,3.0039251808218053,1.6923556749240771,2.35833693036088,6.391721508180773,1.6350166176890468,2.213790418951361,3.757347001900544,4.12786017181637,1.4690722881351506,3.5839108327057985,4.078218146573316,3.1776059881416527,2.639378528766804,5.398191452241159,6.72595826827728
057 NDB-SI-MA-STRv Lhx8 Gaba,3.0759166914849025,6.444849953389505,4.596883698253109,1.1002230855801702,3.521509119816304,3.2537195517055393,1.7508153777937685,3.8964354845676747,2.2251937784239524,0.009597898052884019,0.16547957237737856,1.9959291028076962,5.181907351775899,1.5154047146685283,1.3101694616138306,6.275500857118667,2.867487478601309,0.10267490522620205,6.6074381145891845,5.914896125512865,3.5000050457110254,1.1756507676328567,1.8372193446064888,0.0,0.7702113128469316,3.569547025231594,2.538827183747549,2.1243076704903023,6.5107650891474975,2.4722388322447553,2.7026653568124357,3.8934949397022494,4.821112172461331,2.0060971406363466,4.058887722455729,3.776945455768154,3.405865127639508,3.1299257124286344,5.30544041851857,6.47752560965601
058 PAL-STR Gaba-Chol,2.992694601844431,6.281779064518003,4.476418776038829,1.5667524423826122,3.796630795614166,3.525075021584177,2.1402383865735097,4.736144924867926,3.3741936165353525,0.03864042224993561,0.4995151532292855,2.25363707053456,5.3027855587162085,2.1461011452005962,1.3018955376619585,6.004784646437146,3.209068149108198,0.16363349363782348,6.5576546683088495,6.149072053688681,4.3170258938239385,2.306793037254953,2.581369977392458,0.0,1.1483177495257006,3.543128614253544,2.964797184836972,2.6322317762977283,6.7675399459513415,2.586379673170007,2.8741863515163857,4.712086003368462,5.22916123865079,2.223981906978491,4.597604735157742,4.46470449594712,3.6686706194826773,3.912083084804294,5.387981191045246,6.723444557268175
059 GPe-SI Sox6 Cyp26b1 Gaba,2.402288069265713,6.4855861381284905,4.6181080262031475,0.9529572101574513,3.8248926517621396,2.9383688050677854,1.9281634334384445,4.346702296619852,2.2610034939322468,0.006565182223885074,0.07256926832641898,1.8816209822500736,5.87489798824075,1.124806181226269,1.1024419980501847,6.083645534449291,2.7675309858632766,0.07878465579767155,6.466741893990372,6.370190921130481,4.329021500120209,1.0522708716032327,1.7488507256273256,0.0,0.667136774572001,4.3887555424074955,2.479001254400939,1.8606829117836428,6.586263446781426,2.1928265674694165,2.2726877456064947,3.9998642178930015,4.748131848835565,2.154998600193798,3.946619528660077,3.542563366708207,3.2570864638766728,3.088207409932063,5.318203583411351,6.743555952258516
060 OT D3 Folh1 Gaba,2.4276102878660635,2.4272223964548028,1.8130746567189528,0.6591416984704943,1.3790397173221223,1.7926161124176836,0.820789455384204,2.1497531614699987,1.1171152158287105,0.010149849901379803,0.12800066848605576,1.248938394792061,5.938220414493764,0.7543705466802734,0.8266814621100625,6.302780770376318,1.890612680627057,0.042803822029529606,5.501116571506597,3.5842273118483217,0.3000247381698655,0.6418589372263166,0.7120169759201576,0.0,0.37682682122494743,2.1701948967794373,1.2720473404168195,0.36456500568109174,3.7919555383266106,1.0670176471261055,1.4031203508415635,2.9229790842033756,3.5192845430687254,2.130811801720992,2.3544875965059795,2.391796831943525,1.758154533797438,1.5181738507414104,4.513097593550271,5.412678726780247
