cluster,Zdhhc1,Zdhhc2,Zdhhc3,Zdhhc4,Zdhhc5,Zdhhc6,Zdhhc7,Zdhhc8,Zdhhc9,Zdhhc11,Zdhhc12,Zdhhc13,Zdhhc14,Zdhhc15,Zdhhc16,Zdhhc17,Zdhhc18,Zdhhc19,Zdhhc20,Zdhhc21,Zdhhc22,Zdhhc23,Zdhhc24,Zdhhc25,Abhd4,Abhd6,Abhd10,Abhd11,Abhd12,Abhd13,Abhd16a,Abhd17a,Abhd17b,Abhd17c,Golga7,Golga7b,Lypla1,Lypla2,Ppt1,Selenok
0038 L6 IT CTX Glut_2,2.984003222467911,4.4213693697248875,3.9813922221936173,1.235675641699652,2.3959548064212703,3.01875590211782,2.1424418348163816,4.7337565438831275,2.657382607819447,0.0,0.24938119961388747,2.3426444598178766,5.555641867167986,0.7861395714870051,1.569294837431692,5.4719008037193335,2.18012607187482,0.039224120839756335,5.261419765194457,6.46228340942057,5.21908820574008,1.8709692346390767,1.552976549570285,0.0,0.5976391499365994,4.161329768470783,1.2455936957244298,1.5159943461418153,7.04867385176558,2.0895962374893267,2.5861542118254617,5.711281478584711,3.8082245966896937,1.5646233009932629,4.543940788357701,7.107549169315166,2.538271686899003,3.7161847284091776,5.435548872803923,7.230194541796967
0039 L6 IT CTX Glut_2,2.4857602754494517,5.147066513146686,3.9706540357341575,1.1084705239722508,1.9459379216723482,2.8867577559402853,1.7232340173229426,4.092487341445441,1.9450794400574154,0.008378648868058626,0.20243541674947996,1.5871127145486763,3.898629777334212,0.43133550097705586,1.5294169069162418,5.657898122480597,1.861852522902162,0.029141010918738386,4.341834256243394,6.080497066638761,3.4934278936731165,1.9906770182720417,1.264039425046009,0.0,0.4979158380198607,3.844086960520168,1.2241614556844826,1.9160660170334132,7.18327688234783,1.9679453312387092,2.495451639394195,5.702270103657218,3.623363948951234,1.3326979112955495,4.4689421158189315,7.417218588240978,2.3236299500821462,3.042926681876825,4.968473413524672,7.342131726277434
0040 L6 IT CTX Glut_2,1.4190796383359499,2.3616717297127203,2.2848367977378143,0.74873104233575,1.063104785065565,1.627972222519864,1.198465747152778,2.5599126006469675,1.6109468032428629,0.0024446092785478522,0.14241870685080174,1.369355798146616,3.81537578098347,0.4083993494700139,0.8139617939965542,3.902743881138674,1.144294349939231,0.01785750188662449,3.6562744213557,4.137823982400467,4.509469406632559,0.6579382634339759,0.9039129538824094,0.0,0.32825354062723466,2.871849679643718,0.7455017985239841,0.8442835326078544,5.639818558125309,1.0982948980833356,1.4728769283335101,3.7700660184936363,2.3605161653058513,0.9921401516366283,2.466402676449947,4.740719919278823,1.286895079479669,1.813769971638002,3.335246110964647,6.205486601462679
0041 L6 IT CTX Glut_2,3.0566580406063504,4.137520870483325,3.9340278736642493,1.4005654359417592,2.378087660120185,2.9035707135081372,2.188839875544662,4.623278571974683,2.9629641936313678,0.007434798206849562,0.3065960942084098,2.6208586922189188,6.180687048349843,0.8702324857329438,1.4483198209088544,5.692255442993401,2.4213086332012,0.05586442468523154,5.545022872709131,5.85724567257808,5.852301278818541,1.2688079212901422,1.6599081457153408,0.0,0.6183799635798913,4.48065419470863,1.4149338374373626,1.4452418851234148,6.959773216484143,2.0417720538222146,2.618562440853091,5.555398331828168,3.944964006480851,1.8418909998049642,4.001494347092021,6.092107733066982,2.571481983343051,3.0704377543093084,5.111204693090296,6.967784931287816
0042 L6 IT CTX Glut_2,3.078009572355375,4.376638077108643,4.371963591105217,1.5233157417666867,2.8713280010006397,3.0636623374198715,2.2872467491271418,5.075538260208655,2.7865731066346227,0.00935121375371746,0.36474599897154325,2.679086949366894,6.626808489587623,0.8007070832614412,1.6070926651302904,6.283565050137832,2.963401286714003,0.04045127078651045,5.71216493778145,6.331374935380777,4.957578924251304,1.6589065455196932,1.8675208555941036,0.0,0.7210446417322008,4.734786037621451,1.5737161948664216,1.6802549309872348,7.289583743306344,2.5298703489856917,3.056615822183084,5.9242433338422575,4.231424400869587,1.9774777113509803,4.156950230407033,6.374772277940837,2.792064510398467,3.634743895353233,5.133410166361148,7.10572844413399
0043 L6 IT CTX Glut_2,2.1758461058590215,3.5815863897578244,3.0625973342347805,0.9380597817507439,1.651699450814754,2.263932197310162,1.5031352855396511,3.726978406798029,2.0352303147015705,0.004439841139526751,0.17173046053807142,1.903064984368437,4.732043337161355,0.539623084837003,1.1222300861284173,4.968354833666564,1.4821339287145312,0.036258759516612706,4.7030109607002295,5.738045935216419,4.740053101660923,1.1607765959252039,1.0298455222427696,0.0,0.4717227935190465,3.5261724423101026,0.9136660906770068,1.0147931782965096,6.488280277858753,1.5697856898271767,1.9817472618232745,4.78279627405426,3.1104096000080443,1.306606968193871,3.4266809201060373,6.284046116643949,1.8173796298822167,2.4399264672541197,4.352092406761736,6.474287638586174
0044 L6 IT CTX Glut_3,3.1855547097311065,6.18374826247739,4.387797795224228,1.5079630598750664,2.972326704823293,3.499099945400954,2.6004127296344324,5.521618535834256,3.271814952183125,0.0048815145700425305,0.32728762312305537,2.7759181870101046,6.491950800164084,1.3755918921846333,1.855970082544127,5.443648884107558,2.267473309043872,0.07720465941482374,5.4566390072012885,6.649211468942491,6.961109076960805,2.9119279582344553,2.0149434347979125,0.0,0.6897425698448153,5.25605841674176,1.7886700543997327,1.8636868239589854,6.709895620188898,2.6774635325081486,2.666320680114324,5.915636987904169,4.3690221229808754,2.2340674647493985,4.906567799164094,6.852055730621971,3.0068913148730947,4.124217893391578,5.341308430114495,7.140121402923
0045 L6 IT CTX Glut_3,2.7190345843506667,4.751576113334457,3.365735945400891,1.3074014231080913,1.9428735033317286,2.9561323203545244,2.159710048049862,4.368268286164753,2.5609682907676596,0.00567815843308231,0.32239851575082235,2.347728169905678,5.497425989809021,1.0037181703388596,1.4715277163137124,5.113816149347222,1.6557835197094957,0.05167585172284262,5.107080988234544,6.2743751159975245,6.803457732925859,1.6411027530544828,1.5157017276978202,0.0,0.580087002585916,4.885343780072834,1.323191742197066,1.4160617229227168,6.371163747521639,1.9795440403190818,2.2441126576288704,5.161681616691666,3.5256298509424933,1.7932627508105838,4.077956887105184,6.25914458528548,2.4131329467704705,3.119097295739882,4.841569478384199,6.706420785229738
0046 L6 IT CTX Glut_3,2.683555576475846,5.264752739312469,3.50799870119505,1.2754702262414757,2.046053852530693,2.971827870616045,2.0672457037857757,4.852049983813415,2.4541194797082326,0.006203076905330402,0.26248482594786277,2.411610663519217,5.947567841180912,0.9707289720904225,1.4766286062446277,4.7071355067343665,1.6318997726503837,0.06195805490376076,4.98293077715365,6.164067593825575,6.298676565385474,2.3023365365227915,1.4436113538648938,0.0,0.49826710867629137,5.033645858542726,1.2993859385294848,1.595466855308902,6.212481375174539,2.102356817824861,2.1302051690817128,5.340161066899397,3.5499117260981863,1.828103219548853,4.191745972499613,6.278668021006518,2.214217393184783,3.163168820229187,4.94967165989958,6.844398350520464
0047 L6 IT CTX Glut_3,2.499986348257698,6.2274344806939785,3.746330300447207,1.1280815355494709,2.040765204539961,3.1034031170954406,1.8487144866939522,4.6293474613300996,2.2531196069669437,0.005499849377023862,0.19432713783962627,2.078325187176526,5.282972044148435,0.6983429571272621,1.4713454415620693,5.326065116245262,1.7542575804040705,0.03375425545022761,4.874289528944603,6.307783896774353,5.438393741186476,2.123444938563725,1.426486990581336,0.0,0.4869374804333662,4.663986396981437,1.1852705768896061,1.6075842508847564,6.540240028974276,2.2149913989802004,2.499351338961235,5.584290669237824,3.6784182565073134,1.8365358260555766,4.23786080459234,6.743867035123184,2.2167635903032252,3.2700643562215195,4.745919194979447,6.717797694551633
0048 L6 IT CTX Glut_3,2.7612035247313713,3.890875292411686,3.5508570980525365,1.2870326392950804,2.126843844343276,2.687678398224559,1.9792104693551134,4.5045215623439665,2.7745361707180085,0.0036631369025167757,0.37177569207048766,2.494482474442381,6.49910106482732,1.0636248538528916,1.3825826594864365,4.935176262564033,1.843365911040863,0.056369712861785055,5.215941194744006,5.503703564949279,5.966689343217515,1.5195349134015341,1.4349107883163612,0.0,0.48231232895033205,4.9385882882523715,1.3842238408588146,1.5780827550992478,6.356624443165577,1.952961493908924,2.2986619096167766,5.253496381161857,3.6196552070170425,1.8896454202323933,3.7595935662950044,5.296917886629592,2.2257666265333658,2.80336783380404,4.65765374175606,6.929335900031737
0049 L6 IT CTX Glut_4,2.1587187600601143,3.6536260824115896,3.5139168257280824,1.325245175651787,2.1821170570382296,3.0018531173022827,2.083884552069838,4.17665342649554,2.5135306916472286,0.004629996285509707,0.1665884505456953,2.4680119988291462,6.366580079535256,0.5670352422821535,1.2268292583636384,4.395506219940536,2.295575746849402,0.029263561546597223,5.084803559613146,4.738652935531739,4.865646120601352,0.514041378632205,1.2406285126639014,0.0,0.35781789222896854,3.7902315408846814,1.094217254839042,1.1377098179848952,6.474623763328578,1.6652509477737987,1.927614026721118,5.249431847841676,4.312192678040944,1.3604380829873506,3.6505015984468425,4.942537246834397,1.7192653275247831,2.556125041948531,5.189150730586353,7.122903308966951
0050 L6 IT CTX Glut_4,2.559448880443722,3.2189679084497738,3.093080387424721,1.1144449800597258,1.3788617787590411,2.382294394434098,1.7487011531196421,3.567954681188901,2.359649744222202,0.01179583668930958,0.22787182068051662,2.054799151074029,5.365877723764938,0.887594917173311,1.2721695626266314,4.423239766240697,1.4970565814381875,0.05665126355157341,4.624895505837616,5.053084981294874,5.931636832162955,1.2969928706620906,1.1074016069326211,0.0,0.4741067399385035,4.328828453084581,1.038639611154628,1.3758168384915983,5.994478361490188,1.5561487335257684,1.770502851385258,4.773270799915514,3.165260627293738,1.4771450282120677,3.473719421536719,5.731795105257009,1.959358159392972,2.492833391259599,4.489274554940422,6.540353154762885
0051 L6 IT CTX Glut_4,2.5928552999750156,4.049669611987353,3.4647640302651164,1.391170280876298,2.2029758791248915,2.9792599600200353,2.1556895195789174,4.511065611672084,2.635941744427295,0.013120447710030313,0.20407028022383258,2.3994234105551833,6.476369722578517,0.9086203624144142,1.5081125261417467,4.697606789301788,1.669193348256103,0.07294242197541834,4.984395055989977,5.651443593303123,6.0304800973982156,1.84883577518048,1.3646201467571697,0.0,0.3995740069155249,4.715301839010891,1.341103709306221,1.5695819877799795,6.3484361754074925,1.8945739429259387,1.9642836400358392,5.451478440931659,3.3807416805477213,1.3629785431627783,4.155036417720107,6.003960178725809,1.9416756583816916,3.15302270658071,5.520091258052471,6.690531582180793
0052 L6 IT CTX Glut_4,2.236862114494134,3.003503747492529,3.3483594922016815,1.140727815608678,1.8539852474836482,2.509003526853268,1.8873497029861985,3.9501306288250815,2.383851404780964,0.0068623592673127815,0.11436572917649564,2.1063554739092374,5.75910276967054,0.5094446434110116,1.209560244891049,4.589594558364186,1.6518327703083633,0.054863136803940386,4.730242557244715,4.912883948601703,4.950289470644515,1.1560451281863824,1.081818650905828,0.0,0.3168327417271945,3.83162030607023,0.9637862403117926,1.1995671678400694,6.407195402826374,1.528189417963527,1.9837098860026254,5.418098248098634,3.2799570941876612,1.0942405087987803,3.621235867525007,5.438404873847477,1.656154927897417,2.6083947404984476,5.228932438942913,6.895203361976201
0053 L6 IT CTX Glut_5,3.0118319637930004,3.3179560932181373,3.8770391082151665,1.5351934803880192,1.9873229026477879,3.0109073470508823,2.0222696801628994,3.8968088391028193,2.6005797021076145,0.010641696416690672,0.29762546022689085,2.4769120858976024,6.359779294282626,0.7719079447309642,1.5825982561257066,6.069098496547867,2.20453370121312,0.04280950738730012,5.4848426295265895,5.447037041042199,5.045824357592234,0.8784457673855549,1.4606647306798068,0.0,0.7047837196290163,4.597788377999468,1.2876260661530163,1.8089993870028829,7.0706764390231704,2.2683065659336665,2.5519064947365924,5.173878653594471,3.717966726064207,2.2103198103789707,3.8887570648231344,6.0441288321280435,2.4957627897690977,2.9847619560445984,4.884326460193179,6.639472321984936
0054 L6 IT CTX Glut_5,3.147372416045038,5.522024282429847,4.633627187297883,1.549823070137986,3.2282188375493264,3.445927586969216,2.835310394621074,5.182161751460195,3.04935313707285,0.020569432019889727,0.47554447744669537,2.7114936739913236,5.870660446853971,1.0486540633640933,1.8717700025710868,5.914673560939627,3.1357071650459822,0.05164463250675749,5.782168689440847,6.448094205984313,5.569666371214553,3.0134690701589455,1.9518955404243516,0.0,0.6883600972564926,4.819639661859782,1.691854777779621,1.9446892096904036,7.326437988977753,2.8061374038197426,2.914375226521462,5.974963471460878,4.264368233237225,2.1465301644638384,4.717210385236847,6.536454487085045,3.2309691113479126,4.27959706988674,5.51647507965788,7.247681429174807
0055 L5 IT CTX Glut_1,3.0469816912635372,6.343846888225591,4.423959196104146,1.1488528230635735,2.947848965012229,3.2528545864180307,2.1451423905711056,5.001446545474257,2.5315010539933462,0.007145747174667556,0.20128093707155256,2.212200005802509,5.008789475530071,0.8188158351442089,1.855998178766701,5.550706076706058,2.2411731971837097,0.04195651604622147,4.900501549664171,6.7831147516936445,4.750227009717782,3.0766416598991277,1.7277410883460846,0.0,0.5671591306965443,4.380839730051513,1.6384586233089729,1.7070558918629073,6.931537354314649,2.474952753716434,2.474088721633938,5.918862550995465,4.110348057662838,1.5552399930326415,4.881084390448628,7.557598467999424,2.7170425451039986,3.9202211528631272,5.624119343754828,7.079975269515982
0056 L5 IT CTX Glut_1,2.8768228179683755,4.921546903307344,4.219851558584717,1.1292522137470686,2.644556406738964,3.0637572735824676,2.0769812602806583,4.647274827217834,2.2981517820426087,0.009657102777344329,0.2083208003393539,1.9971029461548542,4.217762340935186,0.7278301071654472,1.569673232638551,5.433712419469013,2.2560885106059794,0.0401741098608868,4.940423050134897,6.540206437051567,5.044888878560881,2.412774037307085,1.5135561165403713,0.0,0.5412866124375969,4.172338004100942,1.4279638738846934,1.639562775371528,6.960812441237991,2.1437154050733223,2.4245256687750487,5.74063033985098,3.759549222537799,1.4318929869220258,4.582845060481117,7.203816071343992,2.5494137026212114,3.520023948609911,5.423927239130402,7.067630573244828
0057 L5 IT CTX Glut_1,2.5382677517045935,4.8247543259790024,4.0685234409451825,1.0916630354588754,2.4314452698427726,3.1807726765403492,1.7391184687274814,3.8766944777478747,2.05447948601624,0.0,0.20132634782383585,1.8026737322268436,3.90664229388477,0.5712927402141313,1.3849994742292964,5.5429916354665725,1.9175428599260698,0.034822428215150025,4.49394251704782,5.989310649498688,4.573816699066959,1.8876471111917088,1.2466686039115855,0.0,0.5313888103307596,3.5746078070072707,1.1500220104047263,1.6737994321277905,6.711030648531285,1.9464956375948044,2.2969488133052813,5.462236076565096,3.5633300376413892,1.3392290688647843,4.586442018619404,7.377127705363014,2.517111739768149,3.150146797964489,5.161577928439844,7.194022070874742
0058 L5 IT CTX Glut_2,3.03458594281338,4.434523644752922,4.305446568835537,1.1843101047050062,2.698424931814782,3.387110569778156,2.0447200673703314,4.174905136990466,2.637976344715794,0.014875658859481493,0.3372366554953178,2.222107536104714,5.163057663199302,0.8522729985317047,1.6618908034340196,5.629465390210084,2.270258883160536,0.05053535419112586,5.268313933784056,6.434162769979449,4.6899159293668395,3.904443503963165,1.6306905933614477,0.0,0.5334750038229429,4.39606576852831,1.3312931891232673,1.8589901317463349,7.048769784778368,2.239434050980236,2.403052685384638,5.800826361561798,3.9531132065079,1.6848035826120678,4.800980074368601,6.4971861008400715,2.882200640171009,3.840351558066156,5.440310829464215,7.33089639600769
0059 L5 IT CTX Glut_2,2.460769463932624,3.7403146640229945,3.6606088690312872,0.8681338759978716,2.0794162915508005,2.9971903695696755,1.4101540682820233,3.159102408785701,2.146509195987561,0.006846601327051471,0.2532873324433075,1.8205036296167763,4.244960727187243,0.5381880787136364,1.3511336318140117,5.013260521728951,1.5078117750320736,0.05057775535658687,4.435314766132565,5.441386498070265,3.2888080049281676,3.752725836560228,1.3343051902254683,0.0,0.42142037986612507,3.3921979266303284,1.2373835001135938,1.6418086472071423,6.527500121884841,1.8905426353881927,2.08732803516413,4.883099410443049,3.4712842914340687,1.4650264878937198,3.969867299640069,5.7514247057785655,2.2448547944602764,2.810307478152813,4.565113339568249,6.969207745970627
0060 L5 IT CTX Glut_2,2.4834535133564666,4.88159541166496,3.985724797649419,0.9526431630588927,2.515755669477036,3.6336322733482787,1.6828857213222943,4.37118682118979,2.2832477811989165,0.009636725743204328,0.2288973135744646,2.1895621916573202,5.014735735511917,0.5626371075996857,1.5657608620568846,4.96476762390427,1.6971193382754723,0.04354423580000129,4.43840551760119,5.836044602601458,4.929472648067357,3.9325839664571958,1.5722249124738836,0.0,0.4598125642739983,4.146374599464119,1.298401981451365,1.8290219270668449,6.614522628275533,2.251806818017435,2.4407997114927382,5.664266545424863,3.662650836404773,1.748578311272978,4.500077959973178,6.011061905268014,2.4496364268537154,2.7514753458335135,4.901440490797655,6.89348318802687
