supertype,Zdhhc1,Zdhhc2,Zdhhc3,Zdhhc4,Zdhhc5,Zdhhc6,Zdhhc7,Zdhhc8,Zdhhc9,Zdhhc11,Zdhhc12,Zdhhc13,Zdhhc14,Zdhhc15,Zdhhc16,Zdhhc17,Zdhhc18,Zdhhc19,Zdhhc20,Zdhhc21,Zdhhc22,Zdhhc23,Zdhhc24,Zdhhc25,Abhd4,Abhd6,Abhd10,Abhd11,Abhd12,Abhd13,Abhd16a,Abhd17a,Abhd17b,Abhd17c,Golga7,Golga7b,Lypla1,Lypla2,Ppt1,Selenok
1054 NI-RPO Gata3 Nr4a2 Gaba_3,3.202405982547336,6.071887962401859,4.2958714545719205,1.3092322879367404,3.2001420354086254,2.404613290514265,1.3468037635561019,3.931848866598947,1.9494973969837976,0.0,0.0,1.3220433356269958,3.239742218501984,1.0252879990471735,1.162906116909451,6.4527693173242,2.779121414063469,0.23932653003268772,5.95436600276402,6.242538989536346,4.333524484483022,1.1002204758780343,1.8543055171058291,0.0,0.5915164493379139,3.9117113824874634,2.9449234311542813,1.5595982869466145,5.600872811816988,2.6918142333863275,2.1148241890801325,3.413103118775383,4.997592328086732,1.729692436399914,2.8821955862499418,2.914439943101671,3.6569865620325483,2.7676964033217657,5.060015928177607,5.907741546630859
1055 NI-RPO Gata3 Nr4a2 Gaba_4,3.263348143989757,5.728437936912148,4.590744801497055,1.497440568471359,3.845492458949655,3.6924837484198103,2.049276002382828,3.5351281943967785,2.539010847018937,0.0,0.2457620400493428,2.2515233886443964,5.066148816528967,1.5262477852530398,1.0980696597341764,6.427018949540995,2.9070605484105774,0.10222397618374582,6.86129046698748,6.35566777293965,3.4275665303408087,1.495151903669713,1.8870963019839788,0.0,1.2434192067485745,3.3569361486677396,2.6285248590727983,2.412905173786616,6.557266766742124,2.1095031004841043,3.3310251094527166,4.019652637384706,5.350524680089142,1.8292641922578974,3.566783612057314,4.1848622903985495,3.210549412137371,3.535851548283787,5.7220852779129805,6.575754840495223
1056 LDT-PCG-CS Gata3 Lhx1 Gaba_1,3.105079639289114,4.625360787742668,4.74108105732335,1.226663899090555,3.6330906227231026,3.3198880934052997,1.651735607948568,3.6036780095762677,1.9453408155176375,0.05034999383820428,0.05263186163372464,1.8416810093654528,4.672292225062847,1.2083906821078725,1.2186945991383658,6.3410479327042895,2.3827735127674208,0.06465242140822941,6.857277699642712,5.900970642765363,1.8802844393584464,1.0628380568491087,1.6296095276872318,0.0,1.1389038297865126,3.3404752438267074,2.27099491821395,1.9133641637033887,6.481501198477215,2.1691093179914684,2.787847681177987,3.9136262949970035,4.909887030720711,2.0182285987668567,3.239365582664808,4.1152101092868385,3.1958101673258676,3.0577066441377005,5.22084719604916,6.015054610040453
1057 LDT-PCG-CS Gata3 Lhx1 Gaba_2,3.5404245053936623,4.339090582139478,4.544503181994318,1.1656815249049022,3.643808100037946,3.339684633437745,1.5907739779192531,3.851684342601342,2.0020314676319053,0.013499357029349504,0.12583898070329677,2.1213152979662317,3.6080854438736054,1.2085056262101956,1.2121071965394619,6.436463039078398,3.1110115964969474,0.09152773326028607,6.760358673369813,6.203526621093293,4.489869541750696,1.3552460998832108,1.7205387653704889,0.0,1.1113456801739996,3.9629647724642725,2.7249480193246622,1.89771100789487,6.3865136900347865,2.499035484062697,2.666927843750594,4.024544436774568,4.843209002546208,1.857656074141314,3.5645099492843992,3.92148751769951,4.023192918229246,3.12132337493097,5.093281813010484,6.151520524910111
1058 LDT-PCG-CS Gata3 Lhx1 Gaba_3,3.240307959388284,6.329136169657987,4.397107171077354,1.2321046156041762,3.251093019223681,3.5111154182284485,2.0278877090005314,4.198656306547277,2.3424934359157787,0.03513892678653493,0.16237160551781749,2.3117921249539246,4.854991886662502,1.637910675535015,0.9152148415060605,6.390325510735606,2.6584536851621143,0.1100341796875,7.182224905724619,5.89824665480969,4.048595705219344,0.9813129294152353,1.94431235369514,0.0,0.8290006338381299,3.7258730495677277,2.5500148698395373,2.030866269504323,6.478174839767755,1.6298491590163287,3.4387249217313878,3.810639861985749,4.543423541386923,1.6787295135797238,3.3651217554129804,4.240860219095268,2.92535371686898,3.616738983229095,5.7006330490112305,6.522580477770637
1059 LDT-PCG-CS Gata3 Lhx1 Gaba_4,2.8721141815185547,5.844176530838013,4.186431399846481,0.9344750299292096,2.6589810565366583,3.111656273825694,1.8231486385151492,3.746197296401202,1.9631407341714633,0.0,0.3144408605866513,1.7077649892386744,4.507530171992415,1.8119568986407781,1.20854297330824,6.2020500191187455,2.2884074873843434,0.07888669482732223,6.948862629421686,5.691390409307965,3.657873949762118,1.2318347591464802,1.5814934787103685,0.0,1.1765293872962563,3.8683561389729126,2.872374102220697,1.790163787744813,5.903069411293935,1.6017939519074003,2.7126799963288386,3.3058916431362344,4.848695682267011,1.8247508396536618,3.51537059525312,3.5979737265635343,2.217338012436689,2.5898898900565452,5.787796170024548,6.06826037067478
1060 LDT-PCG-CS Gata3 Lhx1 Gaba_5,3.2857153436057587,5.56845879350972,4.594645524636293,1.0722360121898162,4.15169613993066,2.911396320049579,1.9787200862525876,3.518651053436801,2.371674623244848,0.0,0.0,1.690720162839971,4.4559191394056015,1.2621340221828885,1.2524239140698032,5.924065561376066,2.512187696929671,0.0,6.239891337533282,5.613185381278013,2.906966943007249,1.2026790594443297,1.4800717484237802,0.0,0.9334314215896476,4.022008647266616,2.915934342604417,1.3709331822191548,6.3221450463319435,2.4572010447836328,2.920350571982881,3.9425866624228973,4.599737399663681,1.686166641039726,3.395100691379645,4.158379163497534,2.9467133049272065,2.576552798605373,4.952400725112002,6.217525600368141
1061 PDTg-PCG Pax6 Gaba_1,3.2975313547503187,6.058866233954876,4.661509604583233,1.1146588231542427,3.7042138622018506,3.4375601629611894,1.838132666690009,3.818685547031205,2.4876277962048063,0.0,0.06975225098614622,2.3056486458907575,6.633762948031496,1.0165220932126633,1.1607444742923887,6.4201889132044,2.1382426760466817,0.11402769584961125,6.596634443757569,6.37207864569913,4.004555103226836,1.140075497732961,1.5644648901641076,0.003470650741032192,0.9590439439700742,3.854085685143917,2.5715861037153327,1.6631913939720304,6.353420229087322,2.340693316436166,2.7787658052491437,3.571863820693763,4.902502223041845,1.8239297257561988,3.2159269096816114,3.482165316495989,3.6397850265350247,3.041594830639844,5.429884805027487,6.252813647386476
1062 PDTg-PCG Pax6 Gaba_2,3.6467824979545242,6.81650117176031,4.3077154969857405,1.0989733568203994,3.739224408966264,3.150603573306713,1.8612836700638915,3.6516096202376622,2.638904107162376,0.0,0.12847032110675488,2.7741275706322366,2.4434814390793345,0.7438264578775643,1.3361781313528422,6.3180760994456175,2.634732040704465,0.15377912490196477,5.940553447000341,6.897484910254385,4.87282531090032,1.213100232330023,1.3586857100717382,0.0,1.1700783991346173,4.229492912105486,2.9801901103624333,2.066288324742535,5.712585742177527,2.748469034830729,3.2421332558775258,4.411225287742864,5.313583246243545,2.1500927950042525,3.868573255788267,1.7630153574974707,4.140615566104066,3.0063305773766213,5.1205942708682395,6.5887342278474295
1063 PDTg-PCG Pax6 Gaba_3,2.9614252267192254,3.4424227594736205,4.917634337102596,1.1138535672752419,3.8148932024021054,3.3981088488849243,1.6360766347961047,3.8486071095537784,2.0499506477099745,0.012986613743340791,0.09791194977451913,1.8574890633720664,4.932580672686373,0.43823304164468946,1.1197431051909035,6.114427151964672,3.217614921764355,0.0344819886174368,5.0188403550665175,6.325104145268303,3.5860535819732133,0.12444445980128957,1.3647086644054052,0.0,0.9165161723521218,4.608314120354344,2.211072353581291,1.675863252943428,6.6392308224493,2.3497378434707867,2.5794558465777344,4.324707780904438,4.770607791136746,1.9191309195845874,4.040761324896741,3.2582155916821303,3.4008052432121922,3.1503811220624556,5.081448680132776,5.827720495005745
1064 PDTg-PCG Pax6 Gaba_4,2.6511628464476704,4.291943107799074,3.4724518884184774,0.8326703023070692,2.8360260909317523,3.0611822889742317,1.0649240021602981,2.747031737213732,1.7360592476309162,0.0,0.08351758594848872,1.7231531068536867,2.0455930676245644,0.8187791074092141,0.8499698181674905,5.572208828188902,2.1262546817383887,0.07693866367676021,5.11828269977159,5.717644097053841,5.12769007636143,0.7796409834621004,0.6519733847004093,0.0,0.674274564022654,4.408787827202485,2.073306823663282,1.593496089345555,5.303409625872707,1.8210549802462883,2.116907253190729,3.17360763493816,3.9750955454757304,1.124417916202732,3.2767907663334137,3.5061435718125793,2.683008981544211,1.8938625134134013,4.54504258105433,5.498016898646047
1065 PDTg Otp Shroom3 Gaba_1,3.31650598137973,5.709199947750671,3.775644924032654,1.0192912588146832,3.1210103554165465,2.7856668127983553,1.4577459100324308,3.6400007012921964,1.5960181080509392,0.0,0.0877699018549441,1.703902345673744,4.963390786190088,0.9746846961428579,1.0797917357830058,5.815767016315187,2.2132393227607268,0.06001678510518334,6.129350065160276,5.658719006787057,3.2848108518431043,0.708995082658478,0.8111084580079874,0.0,1.1438881865886699,3.1065759686139387,2.735775506257328,1.490067667810828,5.747684466463105,2.0447937847891646,2.6129675867905933,2.9369495632313725,3.615690406209077,1.0493237118324783,3.2985955637300597,3.7997187625371285,2.975523280550894,2.40524084315259,4.951091796415925,5.747860241756056
1066 PDTg Otp Olig3 Gaba_1,3.3674001318297235,4.514461816813611,3.9903937074393707,0.9140208356520709,3.313113868074719,3.0019099744736337,1.5019805966459248,3.6179563095127296,2.26430557885321,0.005249601683465604,0.027380580815794243,1.9708818884456858,6.7066757146049945,1.4909393897423378,1.0259327802183402,5.732749883513645,2.675275410354407,0.14566828524904554,6.102170645165767,6.333820644654839,2.803070182929751,0.705360606137444,1.5214512212244093,0.0,0.8220066469718967,4.220847452603854,1.8867949397315806,1.2680047872379354,5.703809682492217,2.3482960055856146,2.8646194880904114,3.920020598415875,4.983239748682911,1.487740694020129,3.9893347183503716,4.353196733138141,3.7965474715599647,3.0253301844877356,5.420131314825688,6.358568525098567
1067 LDT-PCG St18 Gaba_1,3.3218092314608687,4.9260320557660355,3.959158183434309,1.0603393901994218,3.181207394445097,3.0229044899795996,1.4811828652501622,3.2724537921674326,2.1862100138292684,0.016014076414562407,0.07350493354714795,1.7648946119077278,5.80479485235173,0.987407496223202,1.1094857322705256,5.997294406354169,2.3139579347717816,0.0500019502330136,6.534254578800945,5.813070357619942,2.443829590366,1.140449951995503,1.4292371838123767,0.010096869943461893,1.003082212689635,3.178359611983939,2.464815926758242,1.403009784686101,5.915819259691032,1.9584999471515805,2.8610634592188386,3.50415918837378,4.664039055764417,1.4735894151580282,3.458761450274166,4.049830292210435,3.0519418744813827,2.6770856973928807,5.024800766598094,6.020838199239789
1068 LDT-PCG St18 Gaba_2,2.9191992970073923,4.9144584459417,3.8237810022690715,1.006639180463903,3.1659464794046737,3.4276550278944127,1.3444740449681,3.1201050071155323,1.748104336682488,0.03323802667505601,0.056674533731797164,1.4660757247139427,5.527624974531286,0.816150006125955,1.0485339473275577,6.402166405846091,1.8610696596257827,0.03390494795406566,6.6583184298347025,5.741107085171868,2.895651339082157,0.7462147390141206,1.3251722083372228,0.0,0.9441097483915442,3.858770726708805,2.7997332264395323,1.451434699226828,5.878232647390926,1.8692577698651482,2.5062334313112147,3.181065862319049,4.546012550241807,1.5449212312698364,2.793275903252994,2.9819897399229163,2.2824495596044203,2.5780698257334094,4.877073080399457,5.869963932037353
1069 DTN-LDT-IPN Otp Pax3 Gaba_1,3.0502615488931806,4.49403437502132,3.7329240568621667,1.0270093129780478,3.1769050086091855,3.1082767440887267,1.3995844494558856,2.9113116159648476,2.1250732577965405,0.009834022103193516,0.0412869710408285,1.7681721536937112,6.175705693677038,1.4696690726898864,0.8916719602253622,5.8077654724349514,2.30645322038266,0.053852745634828975,6.249297674068671,6.273269580033963,3.3310623026179695,0.9090437289483533,1.240688059382334,0.0,0.7691188229772146,3.5527104455791787,2.1227724690161303,1.4496462740108162,5.869296939073209,1.9979119424572487,2.7555664142448744,3.405928789736506,4.46433883655571,1.1962503044905064,3.179848489171255,4.087230322603694,3.1155117105343146,2.365431248784779,5.020014996062258,5.775255557305798
1070 DTN-LDT-IPN Otp Pax3 Gaba_2,2.744661658253502,5.33261799512796,3.1208300782208465,0.7881659772527877,2.5844010360276877,1.985819319384781,1.0397769320550276,2.8668523266087824,1.4730155270303313,0.014072219331060822,0.20125350700550942,1.3832640558031934,5.063153365748612,1.3740000898514562,0.8967602294893121,5.844822014995556,2.386068957534867,0.02825236679920599,5.571470045564163,5.183474051892458,4.839186695951912,0.23195560493660933,1.1212132785787534,0.0,0.6842858533763406,2.7414771965400657,1.890859097092595,0.7508990099681682,4.571586649621551,1.841085754447247,1.974309981168814,2.689801723513771,4.3446758080966505,1.6635950222686307,3.2095308932826745,3.564306545497185,2.9228002402051607,2.059542715249948,4.1845717909348075,5.450272857244291
1071 DTN-LDT-IPN Otp Pax3 Gaba_3,3.47922251298615,5.070221594090436,4.555737584774847,1.206383655014596,4.092847951369486,3.4649119154844685,1.8954677634091002,3.9278490194672857,2.230137252284578,0.02659335302042569,0.14187888471474377,2.1765841884194606,5.663435983919356,1.3909490152076567,1.3412563234186259,6.673752063807012,3.6672025829608086,0.05292354859207404,6.3822403982744795,6.0472296491619435,5.124648724003292,1.1409480968384682,2.0907165851627885,0.0,1.2813157015352405,4.531802090256044,2.7809697980200787,1.8061042769081632,6.410429739211115,2.72922420501709,2.933097136303973,4.128346363848698,4.789268368123,2.0072737559539964,4.437137291244005,3.850607636205893,4.148466938810331,3.378957872198966,5.735304063591268,6.223705935957663
1072 DTN-LDT-IPN Otp Pax3 Gaba_4,3.1526875805955275,4.416285328230608,3.665282465907768,0.767277239317782,3.4555750679783186,2.9373523518667386,1.271133601127225,2.7412626974414733,1.506816907075426,0.009997368433043441,0.06834173948918389,1.498305631358533,5.208912752680861,0.7774773525373538,0.9261590531617313,5.927483570424998,2.3760977299510535,0.0642518586670326,6.293946642246969,5.7166044546996595,3.0609412991376184,0.5161585888182234,1.0164915609618113,0.0,1.2705718295391895,3.338611134845474,2.597777797542804,1.1936446619923757,5.492569102930922,2.0337094910384517,2.44745188919196,3.1115950501733054,3.97149858268035,1.5230693929099233,2.869115728129112,2.485076936162573,3.0966227104834663,2.3146812664608434,4.802545338205226,5.8843886819250395
1073 DTN-LDT-IPN Otp Pax3 Gaba_5,3.6650567866753843,3.2505655876104385,3.9844769386277683,0.8326747071915779,3.031469967054284,2.536841117817423,1.3331079016561094,3.2764273605484893,1.8284368320651676,0.0272644749586133,0.07737900554269984,1.470329317493715,5.509816520455955,0.49102708567743714,1.1091887752215068,5.791440758152285,3.373950039131054,0.056216521539549896,5.677251319090526,5.493479459182076,2.168433649384457,0.25857850088589435,1.433594136134438,0.0,1.0340542508208233,3.8983808375787046,2.4100000901498655,1.3488777733367423,5.720264211081076,2.5542170375153637,2.7503413938093875,3.8645800999973132,4.9618609759254735,1.5247595400913903,4.260904432206914,4.09365585575933,4.317780775436456,3.1109795527181765,5.040911138921544,6.277277476545693
1074 NLL Gata3 Gly-Gaba_1,2.9965223549493674,4.668069538522939,3.25765582772552,0.9449145552890549,3.187463385159852,2.71525563438082,1.3287419139361771,3.1721068549025904,2.125390065172331,0.0,0.05430680024819296,2.6960033953515556,4.391994617675823,0.5154481207738157,1.0001869077890948,6.3761139919197625,2.382898520902206,0.055952810850299774,5.891051511295506,5.215364039269953,3.068017557019093,1.2877426740250302,1.1727647123441018,0.0,0.818558881191608,4.7268860366175085,2.323679021798848,1.5329801404411023,6.088774526054091,1.6750211722212411,2.9690215144652488,3.03939504310733,4.7186896175634665,1.3709018223924063,2.803511243048913,2.7549330028679853,3.104753619334737,2.2756815217231794,5.111075737437264,6.022374276906414
1075 NLL Gata3 Gly-Gaba_2,2.455982057671798,2.828506482274909,3.284462891126934,0.8768794536590576,2.4415088954724764,2.734882348462155,0.5893253652673018,3.0713727348729183,1.3946890956477116,0.0,0.21950781345367432,2.5302543012719405,3.8147716898667183,0.7077684276982358,1.1157060547878868,6.37335531335128,2.9695134288386296,0.0,6.005684262827823,5.35862229999743,1.23473386388076,0.14641886008413216,2.0072906770204244,0.0,1.065880022550884,5.463887126822221,1.7092832201405574,0.9863353591216238,6.1548844136689835,1.3567465418263485,3.3973486235267236,2.7314704719342684,5.050006464907997,1.0871366701628034,2.726234511325234,1.4503292284513776,3.957141160964966,2.4050496377443014,5.292758577748349,5.413661605433414
1076 NLL Gata3 Gly-Gaba_3,3.179504719647494,4.315140279856595,3.720739657228643,1.000117152929306,2.7360974875363437,3.129037456078963,1.4686352122913708,2.9584538503126665,2.142491486939517,0.0,0.061620137908241966,3.6439140303568407,4.059033659371463,0.5750424320047552,0.9229565804654901,6.525818369605324,3.305388802831823,0.0653045502575961,6.505523957989433,6.068199802528728,1.6552555777809836,0.2984468367966739,1.6211290196938948,0.0,1.1155623712322928,5.661142105405981,2.535473585128784,1.3248699632557956,7.098227430473674,1.623315697366541,2.9103930077769538,3.820188430222598,5.0410867658528415,2.070378628644076,2.7125794291496277,1.832570802081715,3.3438956412402066,1.605900927023454,5.258704304695129,5.455004366961393
1077 NLL Gata3 Gly-Gaba_4,2.8823573333876475,4.23747797523226,3.5108330249786377,1.101690411567688,2.7840741532189504,2.899874269962311,1.8510620253426688,3.0354405471256802,1.6144833309309823,0.0,0.0,3.1207954372678484,3.526559293270111,0.17830280746732438,0.7466915675571987,6.332848940576826,2.9353094015802657,0.1055762597492763,5.463482975959778,5.6880823118346076,1.4903154969215393,0.0,0.7093583004815238,0.0,0.8692606517246791,4.1065435494695395,2.5854157549994334,1.5903410826410567,6.528703996113369,0.9742878760610308,2.215825387409755,3.691292107105255,4.547268867492676,1.4544508031436376,2.592771189553397,1.09849009343556,3.7754861967904225,1.7353137476103646,4.561512742723737,5.276960364409855
1078 PSV Pax2 Gly-Gaba_1,3.751898467540741,2.9506330688794455,3.620888352394104,1.2519762913386028,2.2098377346992493,2.9168155789375305,1.4749551216761272,3.5579591592152915,2.187106430530548,0.0,0.0,3.0046878854433694,3.3336421251296997,0.0,1.172526478767395,6.3439985911051435,3.081587274869283,0.0,6.085841755072276,5.617387632528941,0.5406692822774252,0.0,0.9757958650588989,0.0,1.2085657119750977,5.054218947887421,2.458966632684072,1.427448809146881,7.200818598270416,1.187069574991862,2.7576666474342346,2.750228484471639,3.789731045564016,0.5462739666302999,2.2383141915003457,3.0387765765190125,4.550575315952301,1.8121233781178792,4.4655230442682905,6.060942431290944
1079 PSV Pax2 Gly-Gaba_2,2.657486890491686,3.253560919510691,2.7112840100338587,0.7869713933844316,2.591991248883699,3.5842450794420744,0.8144769417612177,2.45941992809898,1.6369172648379677,0.0,0.0,3.560772544459293,3.112092821221603,0.801017259296618,0.5316131491410104,6.665858946348491,4.866444939061215,0.0,5.266024890698884,6.120387478878624,0.33423940758956106,0.0,0.6081614745290655,0.0,1.5092879345542507,6.276732369473106,3.6070160112882914,1.7200682037755062,6.1716336953012565,1.6594593399449398,3.2019394573412443,4.025727598290694,4.41319643823724,2.171911967428107,2.684618924793444,0.6238386254561575,4.842384438765676,0.8527504519412392,4.303785173516524,6.32105036785728
1080 NLL-po Pax7 Gaba_1,4.223145120284137,4.169837895561667,4.578673306633444,1.302321434020996,2.9991384394028606,3.2152247148401596,1.9582625837887035,2.346548978020163,1.0579297402325798,0.0,0.29782679501701803,3.4030873074251065,5.623871410594267,0.0,0.7046041208155015,6.9126514827503875,4.219460936153636,0.0,5.2595537410062905,6.357671344981474,0.0,0.0,1.2956279586343205,0.0,1.6659711949965532,4.670699932995965,2.027999092550839,0.9559926145216998,6.080339375664206,1.0320861199322868,0.7837035235236672,1.8216415854061352,4.816712014815387,1.402371602899888,2.02010440826416,1.2663185175727396,3.4862155353321747,0.9639946432674632,5.599842183730182,4.119789039387422
1081 POR Gata3 Gly-Gaba_1,3.603243423413627,5.6146116317073,4.990829159941854,1.2558084892321237,5.0019139458861535,3.145766071126431,2.4869166899331008,3.9200845247582543,3.641619878479197,0.0,0.055480069751980936,2.6158376615258714,3.250229654432852,0.40009727960900415,1.5199417373802089,6.421038277541535,3.6719720152359976,0.05202131029925769,5.6931769123560265,6.188980965674678,2.060709114316144,1.1805311758306962,2.3754911181292955,0.0,1.1141780961917926,5.017996594875673,3.48467006864427,3.3439544575123845,7.372458608844612,3.9471735018718093,3.837078375152395,5.3716281758079045,5.295628058759472,2.6032900146291227,4.63886995858784,5.0006558050083205,4.770477512214757,4.0230780251418485,5.824686859227434,7.130851594707634
1082 POR Spp1 Gly-Gaba_1,4.03445268761028,0.4245068376714533,6.505138353867964,1.2495594349774448,4.408945766362277,4.327657894654707,2.819730357690291,4.723044308749112,2.9268916953693735,0.0,0.4595046043395996,2.563805439255454,4.754887407476252,1.1411579738963733,1.3539058403535322,6.580064361745661,6.145541667938232,0.0,5.74908744205128,6.44435319033536,2.8728993155739526,0.0,3.4803093671798706,0.0,2.1815079884095625,7.66754284772006,4.236012252894315,1.839260307225314,7.5730156465010205,3.910549846562472,4.292081594467163,5.609243262897838,5.314277323809537,1.0380216945301404,5.170261989940297,1.5290304855866865,6.486781900579279,6.559052163904363,6.059350100430575,6.965678778561679
1083 PRP Otp Gly-Gaba_1,3.5203447296215704,5.4170661471522275,4.808318031862521,1.3053093893459429,4.32448927777263,3.4872412936756025,1.8321681536805516,3.998736318688804,2.176645654458969,0.018508247674082795,0.048026541551462,2.6775198340796815,4.712290862116951,1.2048908075966394,1.3083532953414674,6.51797999513035,3.1340103499805583,0.08794657567057747,6.477122318249541,6.165701591930451,4.879661755059093,1.1544058440973202,1.8572418171757707,0.02964148582360996,1.5586980318489927,4.640605421873708,2.6987454540813314,1.8066959685791795,6.864607930564271,2.344669371748123,3.0387811881665603,4.193542550927915,4.76195709012187,2.1166796040611144,3.7343030303431015,3.4944607274600874,4.395558497776238,3.5726030390864363,5.7498810854963605,6.55440880962835
1084 PRP Otp Gly-Gaba_2,3.0305179011108527,4.83722778263255,4.85429800575615,1.1282439700558655,4.44981139134138,3.743251203471779,1.8660045617666,3.4246069182697525,2.1098446448644004,0.0,0.1055160363515218,3.44463586094033,2.780725481163742,0.7966458359335222,1.0403861642902732,6.711066021878495,3.3678799072901406,0.08446033591898079,6.721345542842506,6.595140357302804,6.959200616575714,0.8573955378980718,1.8228938457293389,0.0,1.6139836943047678,4.903637924764911,3.3470328995305247,2.27526564272041,6.902617409697965,2.649374446298322,2.763018791492169,4.286828396666763,5.003973973103059,1.678714423098116,4.0497053729163275,3.2399694552788367,4.821273313628303,3.3277385560875263,5.2589032211874285,6.387055780133631
1085 PRP Otp Gly-Gaba_3,3.303270469027117,5.684958225439403,4.143297657822117,1.1002126623447934,4.073840210260439,3.415036269784302,1.6045793459106739,3.3913783406423144,2.047159548633355,0.013189205453415547,0.03871160170920296,2.3117200297100813,6.653375058134725,0.40737687917451887,1.1125194904889615,6.244515274510239,2.4848268058345995,0.12341574597949824,6.806742915765642,6.444419822088615,5.017726276203292,0.6954871994076353,1.4548513646296561,0.007012306166089271,1.2735756632381892,3.91863233589929,2.716144643210839,1.9415098382750162,6.358267573285694,2.378050602828832,2.741329745156049,3.559332028236599,4.389200283804544,1.4486229846628573,3.643032523554547,3.4889176059360345,3.680444093446758,2.656848239504601,5.464015613902699,6.250283893474863
1086 PRP Otp Gly-Gaba_4,3.7665249731555677,6.4277386140523465,4.474995712814091,1.4079646644352366,4.496977354745445,3.3522018606557786,1.9518426409307517,3.984033581595751,2.455308183933954,0.028618455682910462,0.10711121634117463,3.0385026197013616,4.976783045432852,1.2528813567551427,1.1660673228449792,6.244749961409179,2.8420520646017304,0.25457975999364313,7.10054685634637,6.2425369594082145,4.864960102915014,1.2242145455858242,1.3667113563549593,0.0,1.3293950505226664,4.600304799259834,2.8223319091137102,2.281486230826228,6.756892076828195,2.4036474700243966,3.322943893618554,3.9373368827052087,4.896420063462648,1.6087516936116248,3.83633898414156,4.378488782816713,3.544490077210672,3.4408737421035767,5.748371834275107,6.6929557578368755
1087 PRP Otp Gly-Gaba_5,3.6715972613139325,4.934215626084661,4.636699671917651,1.0310959465532419,4.0252907017627395,3.068796018807285,1.7458296138119984,3.7312798718372022,2.3029005113854466,0.011700464731239413,0.07100889711494905,2.4461102985474,5.172054821611887,0.8785838454602712,1.0514282117407006,6.614470257816545,2.8232712561825672,0.05835579102297863,6.390798428546952,6.508105642249785,3.8323048040091274,0.6714317459657968,1.6004322879285697,0.0,1.2760182978158974,4.443458049843111,2.8211828369692147,1.679090736573001,6.438633409752903,2.4757787181670405,3.3575210640229374,4.066854645257973,4.567733201061387,2.0071595168975462,3.5259347645633192,3.813690380877759,4.257472803506507,3.224680320326104,5.539497923563762,6.491921422567712
1088 GRN-IRN-MDRNd Ikzf1 Gly-Gaba_1,3.4375855864548104,6.700796310494586,4.276524488518878,1.2378257818338347,3.772717281085689,3.158861737425734,1.8442771056803262,3.5598693475490664,2.2530813885898127,0.028057028607624334,0.17544694644648853,1.8629541368019291,4.844224575089245,1.122896595699031,0.9860472054016299,6.0122123665925935,2.7539697405768604,0.0,6.980014039248955,5.709419433663531,3.858929762026159,1.2235821747198337,1.3506575866443356,0.0,1.470794299753701,3.4019575060867684,2.964296214464234,1.8931164450761748,6.224476238576377,2.511855875573507,2.3749621757646886,3.9080904140705015,4.919913902515319,1.8944290512945594,3.636899231410608,3.441585420108423,3.2546636898343158,2.781134183813886,5.461948031332435,6.416377494974834
1089 MY Lhx1 Gly-Gaba_1,3.5250581845124063,5.7957893034637165,5.21626974505957,1.5170316684885357,4.3478219900221475,3.733081248656432,2.17073687506775,4.053140657181244,2.316578811651525,0.0,0.14431830648368088,2.5432410292820977,4.212337114833507,1.0951908503421097,1.2405374114069654,6.337760071273106,3.0175838425332437,0.04759882865267973,6.895126727101179,6.322558652715352,4.585884557913531,0.9369053111091398,1.9106713375458582,0.0,1.241447519052668,4.1829572686637615,3.2804970643497793,2.334350972897623,7.223485254714918,2.3965330507477,3.424831642337402,4.3154137567014725,5.002018299764639,1.9614141589083507,3.9994894066819633,4.5488196731741875,3.7483049540865685,3.751384055576866,5.75023674739272,6.458803690570386
1090 MY Lhx1 Gly-Gaba_2,3.4511870512595544,5.898364208402676,5.182490324542533,1.4960317811275499,4.518798673854155,4.124075047031247,2.2051742740346296,4.028139637606176,2.2121399851406323,0.009591585910158459,0.06595059865200681,2.555939285463877,4.4336658624502325,0.9494335004107445,1.2128414341766909,6.5090782361872055,3.309295542639305,0.05306278310749865,6.997934929385983,6.40256597553443,5.571519973051494,0.7263695379188158,2.0643547832696147,0.0,1.540028983651243,4.579208896710322,3.3942851631889517,2.246378828497494,7.225676273328686,2.6906504523160772,3.2380557572679822,4.516866210359254,5.270455821606908,1.7115706809505618,3.9560788481483633,4.022365631560934,4.282291305550623,3.614550530101379,5.809260873233571,6.620185994994047
1091 MY Lhx1 Gly-Gaba_3,3.4912836000547935,5.469817141192642,4.238754190991273,1.2247519253486365,3.533775467968466,3.3705532592744682,1.6970686103830386,3.4592880633608183,2.2027624821543093,0.013233882098940749,0.10599298692827848,2.042058506802698,4.579030355616431,1.4769472650547124,1.1548461225164595,5.91723593754984,2.6721461933461863,0.0895064571994034,6.743275662762436,5.777586911790934,3.506486179241583,0.6017284890515121,1.6066344754779758,0.0,1.1156258121806772,3.731815871880881,2.6100352655104055,2.0215049700521344,6.635591633954839,2.1416871164312314,2.856036113734221,3.8546889127798414,4.915979843043802,1.7040809135341166,3.3444477810931565,4.099547734212636,3.0573410239051935,3.1587790843829437,5.34765241194011,6.1838253646639725
